year,gauge,p_mm,q_mm,bc_q,q_na_count
2006,304499,1180.264495,773.751222,270.467022114183,0
2007,304499,1267.977043,694.011742,247.55801576464566,0
2008,304499,1132.151515,523.453661,196.7653272242009,0
2009,304499,1524.908417,812.97427,281.57021001657773,0
2010,304499,1276.031851,623.735134,226.95271797275615,0
2011,304499,1561.868096,914.904281,309.96693976371154,0
2012,304499,1323.200707,711.132499,252.51690082102445,0
2013,304499,1579.799499,953.045887,320.4364059052223,0
2014,304499,1287.871367,592.160406,217.55407992022538,0
2015,304499,1201.978725,676.62479,242.49833944552296,0
2016,304499,1714.043242,1078.918844,354.44687108861115,0
2017,304499,1322.069334,682.953576,244.34285096561976,0
2018,304499,1419.239819,795.571288,276.65658127141387,0
2019,304499,1357.779583,886.475735,302.11001003647215,0
2020,304499,1329.760446,756.019703,265.4129532124097,0
2021,304499,1328.718819,766.091331,268.28641163341155,0
2022,304499,1137.85761,NA,NA,31
1950,305202,796.899099,NA,NA,365
1951,305202,957.627093,NA,NA,365
1952,305202,1228.326275,NA,NA,366
1953,305202,1235.126607,NA,NA,365
1954,305202,972.706402,NA,NA,365
1955,305202,939.185801,NA,NA,365
1956,305202,1392.656286,NA,NA,366
1957,305202,955.778794,NA,NA,365
1958,305202,1403.907894,NA,NA,365
1959,305202,784.877582,NA,NA,365
1960,305202,1121.211725,NA,NA,366
1961,305202,865.82136,NA,NA,365
1962,305202,1117.807408,NA,NA,365
1963,305202,674.323879,NA,NA,365
1964,305202,1130.259834,NA,NA,366
1965,305202,829.954534,NA,NA,365
1966,305202,986.400499,NA,NA,365
1967,305202,814.627254,NA,NA,365
1968,305202,905.884221,NA,NA,366
1969,305202,1219.057509,NA,NA,365
1970,305202,1300.775099,NA,NA,365
1971,305202,1292.859183,NA,NA,365
1972,305202,757.598273,NA,NA,366
1973,305202,942.740791,NA,NA,365
1974,305202,1048.757208,NA,NA,365
1975,305202,1238.340555,NA,NA,44
1976,305202,1151.330547,471.346429,25.420525714351644,0
1977,305202,883.900575,298.975437,20.90808594249225,0
1978,305202,963.537453,312.691303,21.318089576027386,0
1979,305202,719.363347,110.880916,13.454294059543438,0
1980,305202,936.508147,229.322545,18.624681233936435,0
1981,305202,984.525651,288.800182,20.59643605304936,0
1982,305202,703.622068,109.817677,13.39513611090599,0
1983,305202,1044.425721,449.976291,24.92322927304144,0
1984,305202,1026.096675,396.261759,23.60579411750755,0
1985,305202,1162.961689,549.79775,27.13630773840103,0
1986,305202,1117.604276,460.961801,25.180630990597678,0
1987,305202,831.953293,120.931886,13.997238578533887,0
1988,305202,989.383633,363.449114,22.746447903039964,0
1989,305202,785.715899,164.690312,16.086566678766065,0
1990,305202,911.46104,167.37135,16.202907798138003,0
1991,305202,997.980478,251.681576,19.398921935258237,0
1992,305202,851.479342,186.769141,17.012660375322973,0
1993,305202,1031.930371,266.704447,19.895784622380436,0
1994,305202,912.45747,185.995686,16.98138139518191,0
1995,305202,1106.330787,377.854657,23.12932813285628,0
1996,305202,1274.677479,588.8805610000001,27.935332438300136,0
1997,305202,929.559952,235.966751,18.85939190280255,0
1998,305202,902.262164,139.983542,14.955520823873963,0
1999,305202,801.78496,128.696343,14.398146980588738,0
2000,305202,952.55547,168.33163,16.24430185199909,0
2001,305202,1137.445612,348.98681,22.35260890969096,0
2002,305202,912.601305,191.04118,17.1840171289807,0
2003,305202,1095.677358,324.626228,21.666003446205593,0
2004,305202,1080.691833,295.74019,20.80970850383647,0
2005,305202,1026.873856,189.364631,17.117050026898767,0
2006,305202,696.788665,53.71908,9.576445446941996,0
2007,305202,887.038646,113.111347,13.57728349060562,0
2008,305202,752.241812,78.169192,11.445136123707186,0
2009,305202,1421.069942,676.602452,29.617538882573527,0
2010,305202,931.092137,174.356029,16.500765021497177,0
2011,305202,1248.894761,556.091915,27.267284865355425,0
2012,305202,941.255355,166.270222,16.155263807430586,0
2013,305202,1040.297617,274.845607,20.157923776845312,0
2014,305202,801.926411,111.111165,13.467059523162979,0
2015,305202,967.80419,225.522389,18.488568272780594,0
2016,305202,1208.72595,412.49247,24.014817867606915,0
2017,305202,841.956706,142.877231,15.093973327280613,0
2018,305202,979.160441,150.765667,15.462944820796636,0
2019,305202,797.514121,96.313403,12.611410788429616,0
2020,305202,983.085996,265.297886,19.850001384698153,0
2021,305202,1134.954179,403.544039,23.790555094307525,0
2022,305202,1135.41677,NA,NA,31
1950,306119,1226.690072,836.912501,14.62858669812485,0
1951,306119,1684.294794,1560.724523,17.3054198245945,0
1952,306119,2049.149989,1956.636443,18.36535382711501,0
1953,306119,1957.566196,1876.30099,18.16502249146895,0
1954,306119,1548.55923,1585.185871,17.376749731073605,0
1955,306119,1633.256093,1515.547548,17.17131986388571,0
1956,306119,2065.811872,1805.195531,17.98195395994283,0
1957,306119,1551.209515,1609.446527,17.44663794569351,0
1958,306119,2231.307967,2133.139669,18.783583626353714,1
1959,306119,1336.055517,1325.477591,16.56980964533092,2
1960,306119,1621.055802,1430.5918,16.910318079399385,0
1961,306119,1343.387553,1232.073625,16.248779866521787,2
1962,306119,1793.576975,1888.444356,18.195735028741588,1
1963,306119,1120.008515,945.413911,15.125309587002189,0
1964,306119,1890.834976,1956.46988,18.36494527291688,0
1965,306119,1565.341157,1795.943296,17.957714882252365,0
1966,306119,1534.135459,1377.286258,16.74021309938566,0
1967,306119,1342.796853,1240.528333,16.278617670506836,0
1968,306119,2010.608795,2408.829412,19.384993514500785,2
1969,306119,1755.493026,1609.787084,17.44761303630999,0
1970,306119,2065.390458,1969.408777,18.39660067361485,0
1971,306119,1816.416515,1589.255123,17.388531011481852,0
1972,306119,1363.187552,1176.288423,16.047731899160187,0
1973,306119,1760.169451,1400.007436,16.813346285873955,0
1974,306119,1674.948279,1366.579934,16.70542057078577,0
1975,306119,2082.722404,1687.484661,17.665924131867587,0
1976,306119,1557.493595,1582.845039,17.36996170134907,0
1977,306119,1524.977208,1402.530322,16.821408614430386,0
1978,306119,1624.774858,1289.120482,16.447048609175653,0
1979,306119,1447.673257,1219.156246,16.20287786590162,0
1980,306119,1782.145768,1590.101483,17.39097838540239,0
1981,306119,1689.726323,1403.016174,16.822959920555608,0
1982,306119,1265.627029,1133.01256,15.886496498467547,0
1983,306119,1556.361439,1287.154127,16.440331309246062,0
1984,306119,1636.668465,1506.264612,17.143373639027665,0
1985,306119,1559.999294,1131.402175,15.880403060099795,0
1986,306119,1748.51658,1546.392206,17.26321382251719,0
1987,306119,1574.315042,1430.777663,16.910902339138282,0
1988,306119,1662.36965,1299.366561,16.481919627264723,0
1989,306119,1284.301609,883.997002,14.850057006047198,3
1990,306119,1654.019158,1358.642627,16.679486874768365,0
1991,306119,1638.525182,1580.873524,17.364238455841818,0
1992,306119,1483.561552,1196.95562,16.123079516814478,0
1993,306119,1460.638271,1327.121685,16.575297622373693,4
1994,306119,1663.375014,1750.733288,17.83782972868097,0
1995,306119,1694.985296,1475.220666,17.04891345287597,0
1996,306119,1973.188068,NA,NA,71
1997,306119,1447.037122,1327.444006,16.576372896476233,3
1998,306119,1360.474241,1112.008484,15.806475328166114,0
1999,306119,1276.260072,NA,NA,65
2000,306119,1492.376043,NA,NA,48
2001,306119,1644.887837,1169.993248,16.0245728654748,0
2002,306119,1687.781964,1688.275412,17.66810462089394,4
2003,306119,1601.754591,1409.887409,16.844854047270942,2
2004,306119,1706.53708,1506.893525,17.145271281787966,0
2005,306119,1602.414866,NA,NA,31
2006,306119,1396.540022,NA,NA,50
2007,306119,1492.103617,1262.313542,16.35476479581495,0
2008,306119,1308.327083,1156.870457,15.975976810246227,5
2009,306119,1920.000507,1625.953593,17.4937143866178,0
2010,306119,1473.761235,1211.992433,16.17725485378531,0
2011,306119,1777.709363,1436.777833,16.929731622516453,0
2012,306119,1630.242385,1210.110127,16.17050245411542,0
2013,306119,1821.639798,1455.930174,16.989420110955958,0
2014,306119,1438.538819,1077.008566,15.67043176667383,8
2015,306119,1523.269981,1201.335217,16.13891393214344,0
2016,306119,2010.43338,NA,NA,187
2017,306119,1498.251707,NA,NA,365
2018,306119,1682.107548,NA,NA,365
2019,306119,1601.201392,NA,NA,365
2020,306119,1521.686161,NA,NA,366
2021,306119,1683.765012,NA,NA,365
2022,306119,1590.324658,NA,NA,90
1950,307473,1685.898438,NA,NA,365
1951,307473,2280.03633,NA,NA,365
1952,307473,2746.986219,NA,NA,366
1953,307473,2606.084378,NA,NA,365
1954,307473,2144.528781,NA,NA,365
1955,307473,2255.890632,NA,NA,365
1956,307473,2720.731783,NA,NA,366
1957,307473,2138.995926,NA,NA,365
1958,307473,2943.234261,NA,NA,365
1959,307473,1853.141776,NA,NA,365
1960,307473,2238.030389,NA,NA,366
1961,307473,1882.6086540000001,NA,NA,365
1962,307473,2512.048121,NA,NA,365
1963,307473,1607.99206,NA,NA,365
1964,307473,2701.25626,NA,NA,64
1965,307473,2210.534439,2147.120094,17.18534024645967,0
1966,307473,2156.8696,1937.307375,16.754676746434548,0
1967,307473,1807.007301,1488.348651,15.68792042987037,0
1968,307473,2905.482864,2879.259509,18.46103968862351,0
1969,307473,2362.902247,2024.950837,16.938966188598425,0
1970,307473,2718.432372,2112.110076,17.1159252245403,0
1971,307473,2436.132722,1964.996106,16.81361691693221,0
1972,307473,2013.848097,1740.979198,16.315917246770105,0
1973,307473,2482.762575,2139.123984,17.169567601208843,0
1974,307473,2290.024942,1857.648527,16.58121025574949,0
1975,307473,2736.44732,2211.603919,17.310824390603212,0
1976,307473,2111.274817,2151.335486,17.193636092418814,0
1977,307473,2222.03718,NA,NA,138
1978,307473,2135.59674,1881.324284,16.63338748822313,0
1979,307473,2254.121297,2037.549823,16.964923465380956,0
1980,307473,2552.491745,2350.783934,17.571856343933483,0
1981,307473,2315.088632,1982.863536,16.85129391687477,2
1982,307473,1898.019716,NA,NA,17
1983,307473,2036.967922,NA,NA,15
1984,307473,2328.632302,NA,NA,15
1985,307473,1922.311727,1573.895402,15.909652416004647,3
1986,307473,2411.545628,2188.968077,17.267117876019103,0
1987,307473,2325.976829,2102.074731,17.095855818459857,0
1988,307473,2269.226344,1793.617454,16.437342772297853,0
1989,307473,1686.972623,1375.71566,15.379636859524352,3
1990,307473,2324.752818,2026.25073,16.9416503698128,0
1991,307473,2318.231907,2231.567163,17.349070227918496,0
1992,307473,2094.0989,1809.408764,16.473205797061055,0
1993,307473,2150.522376,1950.878084,16.783649135043728,0
1994,307473,2399.680798,2301.630759,17.48113836431365,0
1995,307473,2227.214861,2069.527974,17.030226856201313,0
1996,307473,2556.110685,2360.055185,17.588794636285037,0
1997,307473,1990.320276,2011.874451,16.911886348811823,0
1998,307473,1902.589683,1754.97365,16.348487192118387,0
1999,307473,1853.827165,1821.204671,16.499829646048422,0
2000,307473,2100.761124,1985.185038,16.85616901373508,0
2001,307473,2014.387988,1608.397848,15.9963190926881,0
2002,307473,2393.177243,2417.234174,17.692081491153242,0
2003,307473,2203.189716,1953.404219,16.78902416504602,0
2004,307473,2312.208373,2086.494023,17.064541759482978,0
2005,307473,2228.42666,2076.601532,17.04456122295544,0
2006,307473,1931.311754,1936.338772,16.752602564970616,0
2007,307473,2046.124943,1851.885026,16.56842687770271,0
2008,307473,1825.371422,1743.988393,16.322938571571715,0
2009,307473,2382.334072,2211.926174,17.311443991730624,0
2010,307473,2023.091759,1833.621682,16.5277045851834,0
2011,307473,2281.759158,1992.001333,16.870456377132776,0
2012,307473,2219.454877,1971.203933,16.826738747797936,0
2013,307473,2462.105987,2153.183083,17.19726798545283,0
2014,307473,1959.893243,1713.938925,16.25237853565581,0
2015,307473,1935.184098,1862.980707,16.593008336174318,0
2016,307473,2676.264563,2634.050019,18.066555531707717,0
2017,307473,2022.077331,1819.323894,16.495594050516875,0
2018,307473,2295.877227,2188.816802,17.26682455454361,0
2019,307473,2397.689987,2535.798286,17.90008604304098,0
2020,307473,2221.376141,1767.674052,16.377863502400455,0
2021,307473,2256.50466,1895.671703,16.66474791840498,0
2022,307473,1946.516729,NA,NA,31
1950,308145,1778.316091,NA,NA,365
1951,308145,2354.75437,NA,NA,365
1952,308145,2951.582312,NA,NA,366
1953,308145,2695.430841,NA,NA,101
1954,308145,2324.304963,1970.250762,9.151826806358649,0
1955,308145,2343.943158,1913.996426,9.110184786730354,0
1956,308145,2262.970109,2414.240258,9.445620018824874,0
1957,308145,2102.621387,2134.96711,9.267554232927383,0
1958,308145,2808.4338979999998,2596.377819,9.551471331741377,0
1959,308145,1905.6702,1580.766036,8.836669680693035,0
1960,308145,2303.781559,1712.900648,8.951150179968069,0
1961,308145,1861.587509,1341.153834,8.60364802614437,0
1962,308145,2713.49643,2282.45413,9.36418076072483,0
1963,308145,1756.576914,1242.940015,8.49646897180211,0
1964,308145,3089.24527,2704.36834,9.610941229196738,0
1965,308145,2381.355943,2021.779207,9.18898943337597,0
1966,308145,2117.086704,1530.222253,8.790455123552125,0
1967,308145,1837.495281,1389.609166,8.653803616870098,0
1968,308145,3182.329508,3055.633124,9.789857571170684,0
1969,308145,2478.645234,1894.435102,9.095431290668374,0
1970,308145,2835.166619,2208.901281,9.316759977040599,0
1971,308145,2715.946629,1937.995321,9.128090431092584,0
1972,308145,2099.91909,1741.070187,8.9744659910034,0
1973,308145,2821.409742,2103.457113,9.246088650084207,0
1974,308145,2414.7845350000002,1756.714273,8.987259984397229,0
1975,308145,3022.119847,2361.060717,9.413278532817305,0
1976,308145,2140.675743,1757.779643,8.988127314529901,0
1977,308145,2377.100599,1897.24766,9.09756146935122,0
1978,308145,2227.513789,1670.849515,8.915656785535214,0
1979,308145,2427.733033,1898.645574,9.098619105603996,0
1980,308145,2687.538379,2348.790135,9.405717723438705,0
1981,308145,2503.892034,1795.93875,9.01886784841272,0
1982,308145,2110.621328,1637.253434,8.886683755059456,0
1983,308145,2051.187533,1597.598843,8.851749037324792,0
1984,308145,2653.968333,2051.211015,9.20981342684073,0
1985,308145,2127.437971,1470.854735,8.734280683928457,0
1986,308145,2571.023582,2040.47007,9.202246989487874,0
1987,308145,2347.958683,2003.041345,9.175580957427172,0
1988,308145,2458.057535,1896.203727,9.096771164943757,0
1989,308145,1866.865504,1210.897343,8.45975239704314,0
1990,308145,2487.076939,2045.526697,9.205813829611193,0
1991,308145,2449.841912,2054.423892,9.212069407177498,0
1992,308145,2373.887147,1805.394085,9.026388852652033,0
1993,308145,2413.07102,1851.086961,9.062213973407637,0
1994,308145,2785.673958,2522.101847,9.509185637036543,0
1995,308145,2395.103152,1862.510175,9.071038733231122,0
1996,308145,3041.028686,2511.458793,9.503029647287224,0
1997,308145,2245.568678,1748.430036,8.980498563685565,0
1998,308145,2280.258697,1631.469198,8.881638464726255,0
1999,308145,1957.841701,1599.518842,8.853459418234667,0
2000,308145,2338.984369,1809.476983,9.029624910045053,0
2001,308145,2297.924538,1538.686665,8.7982948380896,0
2002,308145,2643.458216,NA,NA,57
2003,308145,2517.111728,NA,NA,24
2004,308145,2696.0746599999998,NA,NA,33
2005,308145,2737.405088,NA,NA,16
2006,308145,2064.857465,NA,NA,16
2007,308145,2295.953745,1620.37463,8.871913436887564,0
2008,308145,2135.02938,1541.556501,8.800943560612344,0
2009,308145,2729.424379,NA,NA,31
2010,308145,2360.327194,NA,NA,24
2011,308145,2533.66936,1859.513522,9.068728726420181,0
2012,308145,2456.770168,NA,NA,149
2013,308145,2871.912423,2152.062477,9.279074308106571,0
2014,308145,2232.466272,1621.04261,8.87250074951118,0
2015,308145,2095.440596,1643.897642,8.89245826882112,0
2016,308145,3222.66755,2489.187576,9.490067141668685,0
2017,308145,2148.063203,1696.450727,8.937365346772562,0
2018,308145,2702.566676,2041.811054,9.20319371065932,0
2019,308145,2724.809642,2309.941061,9.381529592452475,0
2020,308145,2380.5674989999998,1678.183032,8.921907410356297,0
2021,308145,2534.435789,NA,NA,92
2022,308145,2168.519081,NA,NA,90
1950,308799,1823.145733,NA,NA,365
1951,308799,2440.027221,NA,NA,365
1952,308799,3026.5057659999998,NA,NA,366
1953,308799,2776.576075,NA,NA,365
1954,308799,2388.705002,NA,NA,365
1955,308799,2444.010594,NA,NA,365
1956,308799,2436.220423,NA,NA,366
1957,308799,2196.145631,NA,NA,365
1958,308799,2849.541452,NA,NA,365
1959,308799,1961.42158,NA,NA,365
1960,308799,2370.386441,NA,NA,366
1961,308799,1921.546475,NA,NA,365
1962,308799,2778.687,NA,NA,365
1963,308799,1814.926168,NA,NA,365
1964,308799,3168.127396,NA,NA,366
1965,308799,2448.281938,NA,NA,365
1966,308799,2158.793704,NA,NA,365
1967,308799,1863.887733,NA,NA,365
1968,308799,3253.143355,NA,NA,366
1969,308799,2537.801078,NA,NA,365
1970,308799,2875.238917,NA,NA,365
1971,308799,2774.612302,NA,NA,365
1972,308799,2135.962346,NA,NA,366
1973,308799,2911.41352,NA,NA,365
1974,308799,2485.639136,NA,NA,365
1975,308799,3086.744128,NA,NA,365
1976,308799,2197.230978,NA,NA,366
1977,308799,2439.358371,NA,NA,365
1978,308799,2284.344764,NA,NA,365
1979,308799,2529.824341,NA,NA,365
1980,308799,2759.139284,NA,NA,353
1981,308799,2554.874695,1889.027966,45.555128130306215,0
1982,308799,2162.085054,1685.558379,43.474289481654786,0
1983,308799,2098.13436,1568.135526,42.202725962509284,0
1984,308799,2734.507966,2109.57467,47.66107519948851,0
1985,308799,2201.649175,1503.924838,41.48263251630543,0
1986,308799,2674.616284,2211.0394380000002,48.58472669919654,0
1987,308799,2423.283433,2066.486085,47.26061105523043,0
1988,308799,2527.51628,1935.995695,46.01573419588233,0
1989,308799,1990.00198,1256.787346,38.52022508669466,0
1990,308799,2547.370212,2100.647744,47.57852241996878,0
1991,308799,2514.328769,2290.478817,49.289930492229644,0
1992,308799,2467.672025,1888.613505,45.55103256120199,0
1993,308799,2502.320152,1900.193943,45.665260461465536,0
1994,308799,2828.676875,2646.195952,52.27680358071364,0
1995,308799,2447.703351,1907.898133,45.74101787272374,0
1996,308799,3103.548713,2635.817654,52.19326196966305,0
1997,308799,2317.053413,1951.4852,46.16613679582496,0
1998,308799,2364.575172,1807.147944,44.73508833268241,0
1999,308799,2034.546733,1697.174874,43.59710050381852,0
2000,308799,2399.846157,1903.932688,45.7020479832857,0
2001,308799,2340.784856,1635.840534,42.94273208934029,4
2002,308799,2727.002888,2381.162745,50.07690101087817,0
2003,308799,2583.346324,1744.738027,44.09465275298534,0
2004,308799,2746.032071,2248.574658,48.919835065894375,0
2005,308799,2818.80989,2106.989439,47.637189994587374,0
2006,308799,2111.558512,1734.404804,43.98727037412472,0
2007,308799,2360.337806,1735.491651,43.99858322117405,0
2008,308799,2184.950958,1501.079088,41.45028736695379,0
2009,308799,2798.999069,2156.312783,48.08984063246382,0
2010,308799,2468.157335,1801.696344,44.679689840868726,0
2011,308799,2613.918265,1910.282739,45.76442842477288,0
2012,308799,2540.547838,1650.004279,43.09515844270999,0
2013,308799,2964.82035,2196.325035,48.452409686349014,0
2014,308799,2305.273336,1714.873838,43.78323165261531,0
2015,308799,2135.345919,1667.431436,43.2816106550096,0
2016,308799,3364.864667,2481.919706,50.930073504093315,1
2017,308799,2181.387143,1634.56048,42.92891678838948,0
2018,308799,2770.766285,2078.957909,47.37704491437317,0
2019,308799,2803.719203,2406.256423,50.29141891022952,0
2020,308799,2450.506835,1718.958425,43.82602015177541,0
2021,308799,2594.006938,1914.246259,45.8033002400772,0
2022,308799,2288.281809,NA,NA,31
1950,312061,1560.956547,906.24212,66.11660878392617,0
1951,312061,2167.352002,1298.744108,80.24684669392705,0
1952,312061,2559.197372,1716.802774,93.19987217792342,0
1953,312061,2406.707267,1543.681171,88.04108063589851,0
1954,312061,2099.852081,1399.511363,83.53129196760611,0
1955,312061,2405.638402,1713.165968,93.0941109800654,0
1956,312061,2726.99438,2164.71724,105.50199841844247,0
1957,312061,1964.908262,1347.978193,81.86615796850249,0
1958,312061,2341.311369,1577.158984,89.05929922592065,0
1959,312061,1723.894518,1108.23211,73.68752319253979,0
1960,312061,2197.603149,1459.635855,85.43765878014119,0
1961,312061,1715.844719,917.362004,66.5530474778263,0
1962,312061,2302.825211,1531.190547,87.65850063956533,0
1963,312061,1615.100079,873.384931,64.81194404407118,0
1964,312061,2856.619855,1904.435926,98.51928762307163,0
1965,312061,1992.462291,1180.730753,76.24234936740373,0
1966,312061,1788.991237,976.583375,68.83627892467922,0
1967,312061,1591.093574,839.325592,63.43471923262556,0
1968,312061,3010.334695,2329.993303,109.73007317679419,0
1969,312061,2185.375865,1310.794062,80.64582560178705,0
1970,312061,2349.402689,1629.902114,90.64287665958356,0
1971,312061,2441.929046,1717.599831,93.22303701297562,0
1972,312061,1627.9193950000001,1139.245726,74.7898553509098,0
1973,312061,2390.513647,1612.096225,90.11102423733138,0
1974,312061,2296.434205,1627.091062,90.55909604809061,0
1975,312061,2673.830498,1843.26838,96.81369536462842,0
1976,312061,1927.697665,1294.791782,80.11560123627996,0
1977,312061,2010.685845,1316.069308,80.81994307731154,0
1978,312061,1933.706718,1238.615276,78.22914724558692,0
1979,312061,2324.130792,1531.758133,87.67591750117354,0
1980,312061,2347.670859,1680.292242,92.13323752104729,0
1981,312061,2218.045146,1380.073108,82.90668017497929,0
1982,312061,1693.283341,1084.659866,72.83985716381002,0
1983,312061,1603.919302,1041.744973,71.27385578807699,0
1984,312061,2054.657464,1418.50026,84.13750059031524,0
1985,312061,1761.719617,1152.816783,75.2677335350239,0
1986,312061,2166.69431,1504.961965,86.85028305871678,0
1987,312061,1891.17059,1269.968741,79.28691345770827,0
1988,312061,2071.05473,1302.930252,80.38565002100431,0
1989,312061,1953.340438,1111.706365,73.81173227374298,0
1990,312061,1918.792176,1213.039485,77.35685413786003,0
1991,312061,2111.244515,1530.260462,87.62995355926297,0
1992,312061,2159.575183,1520.752127,87.3376405582227,0
1993,312061,2124.731704,1393.937095,83.3525967880923,0
1994,312061,2127.341645,1484.593645,86.2180230759718,0
1995,312061,1896.723386,1157.658294,75.43757111357812,0
1996,312061,2468.202817,1752.7935,94.24083190933295,0
1997,312061,1911.444306,1163.717597,75.649653944028,0
1998,312061,2034.90752,1211.726974,77.3118550280654,0
1999,312061,1806.730228,1160.631883,75.54171593498991,0
