station_id,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_num_curves,q_uncert_n,q_uncert_q10,q_uncert_q10_upper,q_uncert_q10_lower,q_uncert_q50,q_uncert_q50_upper,q_uncert_q50_lower,q_uncert_q90,q_uncert_q90_upper,q_uncert_q90_lower,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index,hdf_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
146012A,Currumbin Creek at Nicolls Bridge (146012A),North East Coast,SOUTH COAST,No notes,-28.178333,153.424167,-28.216139,153.381921,56,30.1,QLD,n/a,1400,2300,2300,Not nested,n/a,0,19700221,20141231,0.0157461092462618,4,15050,0.073183455,139.92%,-76.14%,0.554564784,54.66%,-39.18%,3.973561462,25.62%,-20.89%,4.976983,4.120689,0.827949,0.560684,0,17.766241,1.502767,djf,231.017214,5.228215,jja,2.266516,0.451244,1.964856,0.930538,0.33134,203.391304,7.798502,0.029657,29.488157,3.773913,163.271982,19.021108,0.011657,SILICSED,0.652497025,IGNEOUS,0.34750267,0,0.34750267,0.652497025,0,0,0,0,0,33,49,37,1.101543671,156.5832367,163.5745392,17,594.8355713,190.7983704,577.8355713,29.96,17.1259193,0.7237249,2,0.368558,0.3102891,0.0342059,0.8766,0.0551,0.0485,0.0199,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00398,0,0,0,0,0,0,0,0,0,0,0.98964,0.00641,0,0,0,0.99605,0,0,97.3875656,35.5785027,0,0,2.6124585,0,0,0,0,0.2719988,17.1259193,1,0,0,0.2410959,0.1292683,0.4,0.6686826,0.3315244,0.4,0.3657622,33.6710548,74.9443207,1,1,12271.69727,0.3894354,0.7745787,0.1893398,68.4143219,12.434104,139.9537201,8.9712009,0.9876971,0.8417811,0.8538837,0.6902947,0.5560068,0.5121012,0.5579039,0.6318861,0.6165792,0.7895371,0.902644,1.0220197
146014A,Back Creek at Beechmont (146014A),North East Coast,SOUTH COAST,No notes,-28.123333,153.19,-28.147845,153.186965,56,6.8,QLD,n/a,1400,2300,2300,Not nested,n/a,0,19710607,20141231,0.00804323237401031,2,14947,0.116392941,82.88%,-55.06%,0.605617647,38.71%,-31.24%,2.980114706,20.05%,-17.78%,4.373746,3.990938,0.912476,0.580064,0,17.289609,1.506515,djf,232.55926,5.329621,jja,1.848773,0.419014,2.248705,0.918463,0.465189,193.318182,5.232026,0.062213,18.186146,4.391061,127.557535,18.07541,0.005828,IGNEOUS,1,UNCONSOLDTED,0,0,1,0,0,0,0,0,0,-99,-99,-99,1.075022345,225.4185638,171.9878235,505,663.0644531,419.3878784,158.0644531,10.73,16.6528778,0.747775,1,0.3206326,0.5333982,0.0313601,0.638,0.1684,0.1614,0.0321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6174,0,0,0,0,0,0,0,0,0,0.34981,0.03279,0,0,0,0.3826,0,0,95.1283493,34.634388,0,0,4.871645,2.435904,0,0,0,0,16.6528778,0,0,0,0.3107807,0.1969605,1,0.506288,0.469678,0,0.234839,16.4148941,49.4073105,0.6544901,0.6270928,6331.398926,0.3078174,0.7196186,0.2539446,78.4525299,18.9899654,123.4097214,8.3878298,0.9107394,0.8068283,0.7863544,0.6787456,0.5592189,0.4983535,0.5418012,0.5644353,0.5401553,0.7137035,0.8245723,0.9526128
146095A,Tallebudgera Creek at Tallebudgera Ck Rd (146095A),North East Coast,SOUTH COAST,No notes,-28.149444,153.403611,-28.194566,153.353102,56,56.3,QLD,n/a,1400,2300,2300,Not nested,n/a,0,19700605,20141231,0.00995024875621891,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.803073,4.106269,0.854925,0.588364,0,17.411104,1.52455,djf,231.073288,5.258401,jja,2.124853,0.434684,1.789585,0.686545,0.258998,207.044444,7.074876,0.011177,38.294714,4.870317,203.460497,22.847328,0.013276,SILICSED,0.692074509,IGNEOUS,0.30792532,0,0.30792532,0.692074509,0,0,0,0,0,33,49,37,1.122611571,186.1759491,171.4859314,7,923.9398193,218.6522217,916.9398193,31.55,19.7192993,0.7862653,3,0.4316557,0.2283713,0.0463518,0.8817,0.0579,0.0464,0.0133,0.0007,0,0,0,0,0,1,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99579,0.00312,0,0,0,0.99891,0,0,99.8652878,58.8532944,0,0,0.1347157,0,0,0,0,0.0299109,19.7192993,0,0,0,0.464,0.2264151,0,0.7165094,0.193009,0.2594248,0.2262169,25.6520939,231.7680969,1,1,13359.04883,0.3799222,0.7705562,0.2002905,69.5851517,13.2692842,137.297226,9.2591486,1.0204787,0.8671395,0.8776094,0.7091843,0.5712709,0.5253683,0.5740224,0.654592,0.6452084,0.8181726,0.9333265,1.0536747
A5030502,Scott Creek at Scott Bottom (A5030502),South Australian Gulf,ONKAPARINGA RIVER,No notes,-35.099167,138.673889,-35.06565,138.696607,54,26.8,SA,n/a,1430,2330,1400,Not nested,n/a,0,19690329,20141231,0,2,15709,0.005619052,n/a,n/a,0.083547015,59.78%,-41.71%,0.764029851,25.22%,-21.48%,2.396541,3.266612,1.363053,-0.697552,0,21.569955,1.27867,jja,253.372211,5.695588,djf,0.366432,0.155859,2.400269,1.186682,0.391156,136.478261,1.435668,0.003209,37.9367,4.782369,174.88906,25.487261,0.026983,SILICSED,1,UNCONSOLDTED,0,0,0,1,0,0,0,0,1,28.25,55.25,47.5,0.585871968,254.0106964,72.7326202,211,497.2729492,342.1468811,286.2729492,15.34,11.4998846,1.004279,2,0.5335589,0.479466,0.0259145,0.7601,0.1393,0.0935,0.007,0,0,0,0,0,0,1,0,0,0,0.00638,0.00162,0,0.00016,0.01395,0,0,0,0,0,0,0,0,0,0.6792,0.29809,0,0.00065,0,0.97794,0,0,5.3465242,5.3465242,0,0,94.6534882,43.9037247,0,0,0,50.7497787,11.4998846,0,0,0,0.08,0.032,1,0.533875,0.3350007,0.0822825,0.2086416,41.2925262,335.9205322,1,0.9850267,897.414978,0.0461363,0.2990797,0.3849949,93.7417068,68.5468521,82.4622955,3.5538445,0.2091782,0.1367826,0.3018078,0.3049719,0.2432405,0.1973258,0.2355213,0.3324043,0.4222573,0.4792451,0.3734207,0.3279273
A5040517,First Creek at Waterfall Gully (A5040517),South Australian Gulf,TORRENS RIVER,No notes,-34.970278,138.681111,-34.979079,138.697113,54,5.1,SA,n/a,1430,2330,1400,Not nested,n/a,0,19761009,20060625,0.0574087725764836,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.739405,3.204361,1.169729,-0.701755,0,21.383041,1.273942,jja,251.110543,5.684155,djf,0.472058,0.179098,2.171826,0.825069,0.489704,126.387097,2.158114,0.0425,31.208183,7.048387,118.405416,12.058182,0,SILICSED,1,UNCONSOLDTED,0,0,0,1,0,0,0,0,1,21.625,52.9249992,60.7750015,0.899999976,100,87.2318344,278,724.7574463,443.1221924,446.7574463,25.51,6.6174541,0.6780372,1,0.5157964,0.4534589,0.0778706,0.9225,0.0596,0.0179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16722,0.77257,0,0.01674,0.0435,0.95653,0,0,5.7085505,5.7085505,0,0,94.2914581,68.5112228,0,0,0,25.7802181,6.6174541,0,0,0,0.2979592,0.1648276,1,0.1243319,0.2691278,0,0.1345639,68.2939529,356.9020081,1,1,1083.878906,0.0452584,0.2952235,0.3993275,98.0003433,70.0130768,79.7657089,3.8394337,0.2363171,0.155541,0.3428822,0.3368541,0.2598153,0.2066708,0.2453278,0.3414408,0.4382989,0.5062891,0.4126335,0.3678483
A5040523,Sixth Creek at Castambul (A5040523),South Australian Gulf,TORRENS RIVER,No notes,-34.873056,138.754444,-34.919967,138.769781,54,43.5,SA,n/a,1430,2330,1400,Not nested,n/a,0,19771112,20141231,0.0461515777056915,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.525863,3.242903,1.283879,-0.706524,0,22.158737,1.304898,jja,254.194636,5.894885,djf,0.480565,0.194532,2.245198,1.083527,0.443841,132.026316,1.748248,0.017059,25.548868,4.228972,130.313341,18.173228,0.001469,SILICSED,0.979820786,METAMORPH,0.020178938,0,0,0.979820786,0,0,0.020178938,0,1,29,56,46,0.899999976,100,88,171,599.9151611,433.2444763,428.9151611,27.55,15.9120064,0.8880365,3,0.4916159,0.5920161,0.0256739,0.8747,0.0745,0.0477,0.0031,0,0,0,0,0,0,1,0,0,0,0.03091,0.01157,0,0,0.0082,0,0,0.00387,0,0,0.0015,0.002,0,0,0.79086,0.14615,0,0.00506,0,0.94207,0,0,0.2965356,0.2965356,0,0,99.7034683,45.2430649,0,0,0,54.4603767,15.9120064,0,0,0,0.3176471,0.0470588,1,0.3505515,0.3473808,0.0441773,0.195779,38.6963692,507.3627014,1,0.6789716,1416.281494,0.0436535,0.2873777,0.4008094,100.0321274,73.9170914,79.6575851,3.7908137,0.2193248,0.1357908,0.3248338,0.3268239,0.2604788,0.2131125,0.2535113,0.3482884,0.4495253,0.5174515,0.4019006,0.3515491
A5050517,North Para River at Penrice (A5050517),South Australian Gulf,GAWLER RIVER,No notes,-34.463333,139.058333,-34.553071,139.07439,54,116.3,SA,n/a,1430,2330,1400,Not nested,n/a,0,19770624,20141231,0.020576431959139,1,10750,0.000505744,n/a,n/a,0.00496371,n/a,n/a,0.135632158,50.69%,-37.24%,1.607366,3.371502,2.097533,-0.617302,0,22.158737,1.289288,jja,276.587016,6.852281,djf,0.114184,0.071737,3.174629,0.268189,0.251924,145.368421,0.444348,0,82.094856,22.021898,268.65181,68.5625,0.192207,METAMORPH,0.504204025,SILICSED,0.198579845,0,0.072134891,0.198579845,0.185899849,0.039181499,0.504204025,0,0.198579845,20,53.3928566,61.5714302,0.823354407,113.9522705,74.4335175,300,577.7806396,406.4744873,277.7806396,6.35,26.7514763,0.9161258,4,0.4646366,0.3935869,0.0105598,0.5215,0.0892,0.2263,0.1575,0.0056,0,0,0,0,0,0.96,0,0,0,0.07362,0.00165,0,0.10269,0.76011,0,0.001,0.01918,0,0,0,0,0,0,0,0.00305,0,0.03874,0,0.04179,0.1703553,0.1703553,0,0,0.0131083,0.0131083,99.8165283,3.2784588,0,0,0,96.5380783,26.7514763,0,0,0,0.1555555,0.1191489,1,0.6070479,0.4088699,0.2697589,0.3393144,5.4103317,9.7336502,1,0,681.1271973,0.0373729,0.2286599,0.3711756,101.193634,79.9024048,88.8853683,2.7603266,0.0744561,0.0512719,0.1093932,0.1291842,0.1550217,0.1904242,0.2618902,0.3946875,0.5102806,0.496083,0.2645674,0.13403
A5130501,Rocky River upstream Gorge Falls (A5130501),South Australian Gulf,KANGAROO ISLAND,No notes,-35.955,136.697778,-35.874676,136.783557,53,190.5,SA,n/a,1430,2330,1400,Not nested,n/a,0,19710730,20141231,0.0389004476388626,1,13700,0,n/a,n/a,0.045250945,23.69%,-20.11%,0.520167297,12.40%,-11.34%,2.002421,3.042826,1.519573,-0.769842,0,19.990526,1.281606,jja,244.699369,5.33476,djf,0.203559,0.100482,3.633725,1.481976,0.490976,136.386364,0.866554,0,49.669591,8.67364,177.952752,42.930636,0.204146,UNCONSOLDTED,0.842284546,METAMORPH,0.083990126,0.842284546,0.008730334,0.064995036,0,0,0.083990126,0,0,15.3142862,43.25,69.9499969,0.678613598,152.4647369,77.2631149,48,308.3225708,167.1338959,260.3225708,4.66,35.1099243,0.6178971,4,0.4516653,0.4702784,0.0075914,0.4932,0.0569,0.2205,0.2134,0.0119,0.0042,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.00052,0.01632,0,0.00915,0.00358,0.0076,0.00282,0.00022,0.39599,0.45705,0.00243,0.1043,0,0.95977,0,0,0.3799993,0.3799993,0.1821053,0.1821053,99.4378891,98.5029221,0,0,0,0.9349722,35.1099243,0,0,0,0.1142857,0.003397,0,0.0070721,0.0107772,0,0.0053886,0.1609233,0.1609234,0,0,591.2116089,0.0353228,0.3288584,0.3769347,71.5324249,54.3469582,83.2031174,4.746757,0.2499826,0.1679288,0.433298,0.441801,0.3669401,0.2982229,0.3513187,0.4929104,0.5953065,0.5915514,0.3904364,0.3825775
204034,Henry River at Newton Boyd (204034),South East Coast (NSW),CLARENCE RIVER,No notes,-29.763056,152.213333,-29.871022,152.049887,56,400.1,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19710818,20141231,0.00643858098724908,3,1369,0.019405029,23.45%,-19.49%,0.056287678,15.53%,-13.70%,0.239312072,9.48%,-8.77%,2.36549,3.527511,1.491239,0.552454,0,19.429782,1.377734,djf,248.073179,5.40611,jja,0.331909,0.13586,3.49202,0.771368,0.310994,212.318182,1.137488,0.004064,31.837548,5.044118,184.086928,20.931398,0.005909,IGNEOUS,0.615529175,METAMORPH,0.376205063,0.008267052,0.615529175,0,0,0,0.376205063,0,0,18,62,69,1.020823378,191.4663391,160.9887085,323,1339.990479,944.3904419,1016.990479,22.28,69.0771255,0.9021749,4,0.3269275,0.6121513,0.0147659,0.7594,0.0927,0.1057,0.0402,0.002,0,0,0,0,0,1,0,0,0,0,0,0,0.00086,0.12348,0,0,0.00719,0,0,0.00012,2e-05,0,0,0.52687,0.33845,0,0.00298,0,0.8683,0.0919589,0.0919589,75.0018921,73.5164642,0,0,24.8645153,3.6418312,0.0417817,0.0417817,0,21.0690193,69.0771255,0,0,0,0,0.0533333,0,0.5054705,0.1398172,0,0.0699086,0.2474472,0.6127561,0,0,2521.690918,0.1104155,0.3780592,0.3184707,120.7101669,70.41185,73.9328766,7.1500158,0.7896744,0.6941292,0.6103963,0.5717885,0.478881,0.4008925,0.4652247,0.4927272,0.5043854,0.6377961,0.6735095,0.8216835
206014,Wollomombi River at Coninside (206014),South East Coast (NSW),MACLEAY RIVER,No notes,-30.476389,152.028333,-30.347366,151.933129,56,369.9,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19540624,20141231,0.0131186103320366,3,2077,0.011940692,25.91%,-20.93%,0.054382806,13.82%,-12.27%,0.481663693,5.34%,-5.05%,2.123616,3.399779,1.600939,0.526382,2.6e-05,20.177441,1.395604,djf,255.475001,5.631644,jja,0.242481,0.111802,3.459413,0.599661,0.227212,208.409836,0.68697,0.0007,37.218131,4.564682,215.490133,22.501748,0.03062,SILICSED,0.578291969,IGNEOUS,0.421187668,0,0.421187668,0.578291969,0,0.000521367,0,0,0,20.363636,40.4090881,53.5454521,0.786618505,95.3428421,84.1324081,962,1471.593506,1168.020386,509.593506,9.45,60.5397873,0.9095079,5,0.3648948,0.5030224,0.0100899,0.6079,0.1165,0.1754,0.09,0.0103,0,0,0,0,0,1,0,0,0,0,0,0,0.0001,0.78929,0,0,0.00108,0,0,0,0,0,0,0.0147,0.19311,0,0.00172,0,0.20953,0,0,7.1454487,7.1454487,0.6653123,0.6653123,92.1892929,6.6898122,0,0,0,85.4995499,60.5397873,0,0,0,0.0666667,0.0096386,0,0.7027132,0.3704243,0.0002152,0.1853198,0.4269256,1.7657762,0.0073075,0,1997.99585,0.0689645,0.3157251,0.3236997,128.9815674,79.6916122,57.5797119,4.6390171,0.5371881,0.4541614,0.4015821,0.3536173,0.2860906,0.2322219,0.2551715,0.3002221,0.3541328,0.43314,0.4804901,0.5439523
206018,Apsley River at Apsley Falls (206018),South East Coast (NSW),MACLEAY RIVER,No notes,-31.049722,151.766111,-30.999955,151.633148,56,862.9,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19600330,20141231,0.00655,8,5886,0.000497161,474.11%,-43.12%,0.016577413,37.14%,-32.12%,0.201290995,13.74%,-12.43%,2.148418,3.362927,1.565304,0.371977,0.000421,21.130706,1.292739,djf,259.9703,5.608266,mam,0.147226,0.067537,3.555326,0.559409,0.209644,206.6,0.495881,5.3e-05,45.093273,6.10199,228.370867,28.170068,0.047008,SILICSED,0.54358017,IGNEOUS,0.210712662,0,0.210712662,0.54358017,0,0,0.206581287,0.039126852,0,21,42,52,0.953639764,127.6281738,91.1057358,1006,1329.939819,1127.338013,323.939819,6.45,69.312561,0.8726988,5,0.4753524,0.3709909,0.004647,0.5168,0.0784,0.1944,0.192,0.017,0.0015,0,0,0,0,1,0,0.0004,0,0,0,0,0.00194,0.92223,0,0,0.00096,0,0,0,1e-05,0,0,0.00425,0.06592,0,0.00175,0.0025,0.07192,0,0,5.7646742,2.7356379,0.021375,0.021375,94.2139816,2.7699587,0,0,0,94.4730453,69.312561,0,0,0,0,0,0,0.375,0.3784553,0.2011651,0.2898102,2.5168502,569.8833008,0.0061376,0.0058268,1755.706055,0.0707026,0.3051332,0.3330487,133.1340485,81.7646942,64.8641739,5.0202274,0.5411668,0.4574751,0.3818146,0.3584431,0.3062469,0.2629274,0.2970447,0.3709615,0.4345304,0.5156627,0.5283974,0.5599976
208007,Nowendoc River at Nowendoc (208007),South East Coast (NSW),MANNING RIVER,No notes,-31.516389,151.716389,-31.429305,151.655806,56,222.2,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19510101,20141231,0.0230578370978782,5,6356,0.07769577,37.61%,-32.41%,0.228771827,21.79%,-20.05%,0.943760126,10.46%,-9.82%,2.621318,3.354859,1.279837,0.344432,0.00015,18.280257,1.368789,djf,233.26019,4.775014,jja,0.775098,0.295413,2.391458,1.240052,0.517875,179.138462,2.368319,0.065469,13.19487,3.784404,80.368755,13.654891,0,IGNEOUS,0.323413506,SEDVOLC,0.299238472,0.009313641,0.323413506,0.085483208,0,0,0.282550812,0.299238472,0,16.8999996,39,70.6999969,1.351320775,276.5757751,184.1157837,850,1435.918579,1015.883179,585.918579,13.07,29.8688622,0.8800808,4,0.5619352,0.2997539,0.0200824,0.6943,0.1285,0.1199,0.0538,0.0035,0,0,0,0,0,0.62,0,0,0,0,0,0,0.00012,0.31016,0,0,0.00057,0,0,0,0,0,0,0.64388,0.04454,0,0.00074,0,0.68916,0,0,98.2782288,37.600914,0.3278276,0.3278276,1.3939446,1.3417579,0,0,0,52.5375977,29.8688622,0,0,0,0.5090909,0.1538462,1,0.6802884,0.2952695,0,0.1476347,0.2369374,0.2779404,0,0,2267.448731,0.0975998,0.4040657,0.4083664,118.4589844,68.9293976,70.9333191,8.5414171,0.9354097,0.80095,0.7482976,0.6475474,0.5265769,0.4589097,0.5225751,0.6413034,0.7256927,0.7972348,0.8449701,0.8806992
208009,Barnard River at Barry (208009),South East Coast (NSW),MANNING RIVER,No notes,-31.579167,151.315278,-31.589337,151.233981,56,151.5,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19510101,20141231,0.0411960985626283,3,2447,0.055229677,35.29%,-29.89%,0.219254785,18.47%,-17.01%,1.438694389,7.43%,-7.16%,2.556889,3.40549,1.331888,0.214144,0.000195,21.336312,1.321181,djf,254.914257,5.673045,mam,0.795576,0.306614,2.154388,1.26449,0.515221,173.476923,2.511748,0.058184,11.977814,2.417763,78.597276,13.177596,0,IGNEOUS,0.70931488,SILICSED,0.143606472,0,0.70931488,0.143606472,0,0,0.1371803,0.009898449,0,18.75,44.75,64.75,1.272991133,299.3078003,182.9165039,596,1409.88855,1009.046021,813.88855,27,23.1726952,0.9046625,4,0.600655,0.5072706,0.0351066,0.8961,0.066,0.0349,0.003,0,0,0,0,0,0,1,0,0,0,0,0,0,6e-05,0,0,0,0.00139,0,0,0,3e-05,0,0,0.69445,0.30253,0,0.0015,0,0.99848,0,0,86.6516953,58.836628,2.1741025,2.1741025,11.1742048,6.5213652,0,0,0,32.467907,23.1726952,0,0,0,0.3,0,0,0.645115,0.1605287,0,0.0802643,0.3448475,0.4683935,0,0,2793.421875,0.0865757,0.3445284,0.3797757,120.7157364,69.2301331,78.0868225,7.6020679,0.7681734,0.6748529,0.5863654,0.5599122,0.4706701,0.4096483,0.4675873,0.6167657,0.7167357,0.7691185,0.7636223,0.790455
210006,Goulburn River at Coggan (210006),South East Coast (NSW),HUNTER RIVER,No notes,-32.342778,150.101389,-32.232792,150.015453,56,3390.6,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19510101,20141231,0.0234428473648186,2,7585,0.000409191,291.90%,-69.27%,0.007485666,62.02%,-45.19%,0.072645667,19.55%,-17.80%,1.770658,3.711776,2.096269,0.256616,0,21.62603,1.341449,djf,280.65241,7.194538,mam,0.066964,0.036684,1.754099,0.859641,0.356616,192.123077,0.191633,0.000482,27.248149,6.600775,177.360971,37.576271,0.005607,SILICSED,0.477605362,SEDVOLC,0.31158989,0.025336921,0.033811643,0.477605362,0,0.151654453,0,0.31158989,0,14.333333,43.6666679,74.6666641,1.109154655,94.0137024,134.1062012,219,1239.780273,513.6638794,1020.780273,15.65,123.5328369,0.8759014,6,0.5330596,0.2828387,0.0081961,0.6831,0.0894,0.1409,0.0771,0.0096,0,0,0,0,0,1,0.0017,0.0002,0,0.00182,0.00025,0,0.01886,0.254,0,0,0.01854,0,0.00026,0.00168,0.00238,0.00015,2e-05,0.04104,0.50896,0.00071,0.1494,0,0.70011,5.7672181,5.7672181,0.9919536,0.9962602,3.7944381,3.7944381,89.4444809,35.2228088,0,0,0,0.0086097,120.9159851,0,0,0,0,0.0533333,0,0.3717778,0.1903639,0.1634852,0.1769245,0.452331,72.9404907,0.0411504,0.0003455,1460.52124,0.0965938,0.2448614,0.2210611,108.3549652,48.6263084,99.1483841,4.2777276,0.416952,0.334475,0.3265977,0.3197066,0.3058221,0.2636012,0.3005757,0.3711745,0.4030737,0.4425604,0.4023298,0.3907668
210011,William River at Tillegra (210011),South East Coast (NSW),HUNTER RIVER,No notes,-32.318889,151.688056,-32.225254,151.583163,56,195.9,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19510101,20141231,0.0108658453114305,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.166066,3.621443,1.143831,0.360855,0,19.261559,1.487013,djf,241.185373,5.127558,jja,1.360678,0.423466,2.616907,0.680178,0.250661,212.492308,4.763651,0.006172,33.757428,4.282565,187.695723,19.195477,0.033561,SILICSED,0.581154404,SEDVOLC,0.378686485,0,0.040158801,0.581154404,0,0,0,0.378686485,0,18.9500008,46.75,63.6166687,0.996885148,100,136.0410919,93,1507.483276,357.6911011,1414.483276,23.27,49.7477455,0.7690098,3,0.3230197,0.1945284,0.0286943,0.7996,0.0793,0.0792,0.0416,0.0003,0,0,0,0,0,1,0,0,0,0.00168,0.00922,0,0.00044,0.39487,0,0,0.00039,0,0,0,0,0,0,0.5655,0.02791,0,2e-05,0,0.59343,0,0,99.4268188,37.3092308,0,0,0.5731886,0.5731886,0,0,0,62.0530739,49.7477455,0,0,0,0.1974359,0.0954129,0,0.6924832,0.273829,0,0.1369145,0.8050453,1.2448989,0.4016116,0,3520.662598,0.2181231,0.5571502,0.3148067,97.0909805,40.7195358,103.4198761,8.7732534,0.9437711,0.858218,0.8304289,0.6633053,0.5389136,0.4733415,0.5246656,0.6315582,0.7021359,0.8199044,0.8697006,0.9033424
211008,Jigadee Creek at Avondale (211008),South East Coast (NSW),MACQUARIE-TUGGERAH LAKES,No notes,-33.071667,151.47,-33.025156,151.484654,56,66.3,NSW,n/a,1400,2300,2300,Not nested,n/a,0,19691219,20141231,0.0714329138549456,2,7737,0,n/a,n/a,0.028235445,83.93%,-56.07%,0.545291403,23.92%,-19.91%,2.917382,3.648649,1.250659,0.222669,0,19.831649,1.478746,mam,257.007702,5.506608,jja,0.619525,0.215736,2.636607,0.33944,0.131874,177.934783,1.698353,0,54.115539,6.655882,271.605964,31.117808,0.098337,SILICSED,0.617721481,OTHERSED,0.288258038,0.094020386,0,0.617721481,0,0.288258038,0,0,0,19.8374996,62,58.5875015,0.917651505,100,81.5645065,7,483.9671326,60.5274048,476.9671326,9.06,17.4400063,0.943015,3,0.523781,0.1120684,0.0273442,0.5336,0.0698,0.1808,0.1931,0.0135,0.0093,0,0,0,0,0.05,0,0.0017,0,0,0,0,0,0.0009,0,0,7e-05,0,0.00069,0,0.00178,0,0,0.95693,0.0311,7e-05,0.00335,0.0034,0.99145,0,0,79.9084396,56.2598877,11.4165525,11.4165525,8.6750202,8.6750202,0,0,0,23.64855,17.4400063,0,0,0,0.3481481,0.2740741,1,0.4016204,0.2888972,0.02323,0.1560636,13.2127533,425.1195068,1,0.319822,3691.186279,0.2397968,0.569096,0.2411961,81.443573,21.1811104,123.9974899,7.0329413,0.7212396,0.6980031,0.6744726,0.5604181,0.4336974,0.3879894,0.4300454,0.5357305,0.5645417,0.635303,0.7153293,0.6619893
